service_date,gtfs_route_id,gtfs_route_desc,route_category,mode_type,otp_numerator,otp_denominator,cancelled_numerator,month,route_short_name,route_long_name
2022-08-23,75,Local Bus,Other Bus,Bus,254,311,0,22Aug,75,Belmont Center - Harvard via Huron Avenue
2022-08-23,749,Rapid Transit,Silver Line,Bus,308,363,0,22Aug,SL5,Nubian Station - Temple Place
2022-08-23,749,Rapid Transit,Silver Line,Bus,743,943,0,22Aug,SL5,Nubian Station - Temple Place
2022-08-23,747,Local Bus,Other Bus,Bus,98,201,0,22Aug,CT2,Sullivan Square Station - Ruggles Station
2022-08-23,747,Local Bus,Other Bus,Bus,139,303,0,22Aug,CT2,Sullivan Square Station - Ruggles Station
2022-08-23,746,Rapid Transit,Silver Line,Bus,76,84,0,22Aug,SLW,Silver Line Way - South Station
2022-08-23,746,Rapid Transit,Silver Line,Bus,6,8,0,22Aug,SLW,Silver Line Way - South Station
2022-08-23,743,Rapid Transit,Silver Line,Bus,1155,1356,0,22Aug,SL3,Chelsea Station - South Station
2022-08-23,220,Local Bus,Other Bus,Bus,92,136,0,22Aug,220,Hingham Depot - Quincy Center Station
2022-08-23,220,Local Bus,Other Bus,Bus,256,352,0,22Aug,220,Hingham Depot - Quincy Center Station
2022-08-23,22,Key Bus Route (Frequent Service),Key Bus,Bus,822,1085,0,22Aug,22,Ashmont Station - Ruggles Station via Talbot Ave
2022-08-22,CR-Shuttle001,Rail Replacement Bus,Other Bus,Bus,24,25,0,22Aug,NA,NA
2022-08-23,22,Key Bus Route (Frequent Service),Key Bus,Bus,341,420,0,22Aug,22,Ashmont Station - Ruggles Station via Talbot Ave
2022-08-22,CR-Shuttle001,Rail Replacement Bus,Other Bus,Bus,15,17,0,22Aug,NA,NA
2022-08-23,217,Limited Service,Other Bus,Bus,19,35,0,22Aug,217,Quincy Center Station - Ashmont Station via Wollaston Station
2022-08-22,CR-Providence,Commuter Rail,NULL,Commuter Rail,7,9,0,22Aug,,Providence/Stoughton Line
2022-08-23,217,Limited Service,Other Bus,Bus,18,37,0,22Aug,217,Quincy Center Station - Ashmont Station via Wollaston Station
2022-08-22,CR-Providence,Commuter Rail,NULL,Commuter Rail,12,12,0,22Aug,,Providence/Stoughton Line
2022-08-23,216,Local Bus,Other Bus,Bus,265,381,0,22Aug,216,Houghs Neck - Quincy Center Station via Germantown
2022-08-22,CR-Providence,Commuter Rail,NULL,Commuter Rail,26,28,0,22Aug,,Providence/Stoughton Line
2022-08-23,216,Local Bus,Other Bus,Bus,135,168,0,22Aug,216,Houghs Neck - Quincy Center Station via Germantown
2022-08-22,CR-Providence,Commuter Rail,NULL,Commuter Rail,22,23,0,22Aug,,Providence/Stoughton Line
2022-08-23,215,Local Bus,Other Bus,Bus,235,343,0,22Aug,215,Quincy Center Station - Ashmont Station via West Quincy
2022-08-22,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,6,7,0,22Aug,,Newburyport/Rockport Line
2022-08-23,215,Local Bus,Other Bus,Bus,78,141,0,22Aug,215,Quincy Center Station - Ashmont Station via West Quincy
2022-08-22,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,13,19,0,22Aug,,Newburyport/Rockport Line
2022-08-23,211,Local Bus,Other Bus,Bus,71,128,0,22Aug,211,Quincy Center Station - Squantum
2022-08-22,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,21,22,0,22Aug,,Newburyport/Rockport Line
2022-08-23,211,Local Bus,Other Bus,Bus,41,83,0,22Aug,211,Quincy Center Station - Squantum
2022-08-22,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,9,9,0,22Aug,,Newburyport/Rockport Line
2022-08-23,210,Local Bus,Other Bus,Bus,105,149,0,22Aug,210,Quincy Center Station - Fields Corner Station
2022-08-22,CR-Needham,Commuter Rail,NULL,Commuter Rail,20,23,1,22Aug,,Needham Line
2022-08-23,210,Local Bus,Other Bus,Bus,102,132,0,22Aug,210,Quincy Center Station - Fields Corner Station
2022-08-22,CR-Needham,Commuter Rail,NULL,Commuter Rail,9,9,0,22Aug,,Needham Line
2022-08-23,21,Local Bus,Other Bus,Bus,377,501,0,22Aug,21,Ashmont Station - Forest Hills Station
2022-08-22,CR-Middleborough,Commuter Rail,NULL,Commuter Rail,6,8,0,22Aug,,Middleborough/Lakeville Line
2022-08-23,21,Local Bus,Other Bus,Bus,211,249,0,22Aug,21,Ashmont Station - Forest Hills Station
2022-08-22,CR-Middleborough,Commuter Rail,NULL,Commuter Rail,18,22,0,22Aug,,Middleborough/Lakeville Line
2022-08-23,202,Local Bus,Other Bus,Bus,35,50,0,22Aug,202,Fields Corner Loop via Adams Street
2022-08-22,CR-Lowell,Commuter Rail,NULL,Commuter Rail,29,32,0,22Aug,,Lowell Line
2022-08-23,202,Local Bus,Other Bus,Bus,112,141,0,22Aug,202,Fields Corner Loop via Adams Street
2022-08-22,CR-Lowell,Commuter Rail,NULL,Commuter Rail,9,11,0,22Aug,,Lowell Line
2022-08-23,201,Local Bus,Other Bus,Bus,166,214,0,22Aug,201,Fields Corner Loop via Neponset Ave
2022-08-22,CR-Kingston,Commuter Rail,NULL,Commuter Rail,7,8,0,22Aug,,Kingston Line
2022-08-23,201,Local Bus,Other Bus,Bus,44,62,0,22Aug,201,Fields Corner Loop via Neponset Ave
2022-08-22,CR-Kingston,Commuter Rail,NULL,Commuter Rail,15,18,0,22Aug,,Kingston Line
2022-08-23,194,Local Bus,Other Bus,Bus,4,8,0,22Aug,NA,NA
2022-08-23,193,Local Bus,Other Bus,Bus,12,18,0,22Aug,NA,NA
2022-08-23,192,Local Bus,Other Bus,Bus,13,17,0,22Aug,NA,NA
2022-08-23,191,Local Bus,Other Bus,Bus,17,22,0,22Aug,NA,NA
2022-08-23,19,Local Bus,Other Bus,Bus,143,301,0,22Aug,19,Fields Corner Station - Kenmore or Ruggles Station
2022-08-23,19,Local Bus,Other Bus,Bus,191,352,0,22Aug,19,Fields Corner Station - Kenmore or Ruggles Station
2022-08-23,18,Local Bus,Other Bus,Bus,26,29,0,22Aug,18,Ashmont Station - Andrew Station
2022-08-23,18,Local Bus,Other Bus,Bus,36,48,0,22Aug,18,Ashmont Station - Andrew Station
2022-08-23,171,Limited Service,Other Bus,Bus,3,8,0,22Aug,171,Logan Airport Terminals - Nubian Station
2022-08-23,17,Local Bus,Other Bus,Bus,95,122,0,22Aug,17,Fields Corner Station - Andrew Station
2022-08-23,17,Local Bus,Other Bus,Bus,191,292,0,22Aug,17,Fields Corner Station - Andrew Station
2022-08-23,16,Local Bus,Other Bus,Bus,129,247,0,22Aug,16,Forest Hills Station - Andrew Station or Harbor Point
2022-08-23,16,Local Bus,Other Bus,Bus,578,814,0,22Aug,16,Forest Hills Station - Andrew Station or Harbor Point
2022-08-23,15,Key Bus Route (Frequent Service),Key Bus,Bus,248,305,0,22Aug,15,Fields Corner Station or Kane Square - Ruggles Station
2022-08-23,15,Key Bus Route (Frequent Service),Key Bus,Bus,741,904,0,22Aug,15,Fields Corner Station or Kane Square - Ruggles Station
2022-08-23,14,Local Bus,Other Bus,Bus,63,113,0,22Aug,14,Roslindale Square - Heath Street
2022-08-23,14,Local Bus,Other Bus,Bus,130,189,0,22Aug,14,Roslindale Square - Heath Street
2022-08-23,137,Local Bus,Other Bus,Bus,303,424,0,22Aug,137,Reading Depot - Malden Center Station
2022-08-23,137,Local Bus,Other Bus,Bus,170,222,0,22Aug,137,Reading Depot - Malden Center Station
2022-08-23,134,Local Bus,Other Bus,Bus,228,287,0,22Aug,134,North Woburn - Wellington Station
2022-08-23,134,Local Bus,Other Bus,Bus,86,112,0,22Aug,134,North Woburn - Wellington Station
2022-08-23,132,Local Bus,Other Bus,Bus,118,156,0,22Aug,132,Redstone Shopping Center - Malden Center Station
2022-08-23,132,Local Bus,Other Bus,Bus,41,74,0,22Aug,132,Redstone Shopping Center - Malden Center Station
2022-08-23,Green-C,Rapid Transit,Green Line,Rail,8460.672521,9790.294498,0,22Aug,C,Green Line C
2022-08-23,50,Local Bus,Other Bus,Bus,69,96,0,22Aug,50,Cleary Square - Forest Hills Station
2022-08-22,CR-Haverhill,Commuter Rail,NULL,Commuter Rail,29,32,0,22Aug,,Haverhill Line
2022-08-22,CR-Haverhill,Commuter Rail,NULL,Commuter Rail,13,13,0,22Aug,,Haverhill Line
2022-08-22,CR-Greenbush,Commuter Rail,NULL,Commuter Rail,6,7,0,22Aug,,Greenbush Line
2022-08-22,CR-Greenbush,Commuter Rail,NULL,Commuter Rail,19,19,0,22Aug,,Greenbush Line
2022-08-22,CR-Franklin,Commuter Rail,NULL,Commuter Rail,13,18,0,22Aug,,Franklin Line
2022-08-23,47,Local Bus,Other Bus,Bus,361,571,0,22Aug,47,"Central Square, Cambridge - Broadway Station"
2022-08-23,Green-B,Rapid Transit,Green Line,Rail,6977.102358,8328.043134,0,22Aug,B,Green Line B
2022-08-22,CR-Franklin,Commuter Rail,NULL,Commuter Rail,10,12,0,22Aug,,Franklin Line
2022-08-23,47,Local Bus,Other Bus,Bus,184,265,0,22Aug,47,"Central Square, Cambridge - Broadway Station"
2022-08-23,Green-B,Rapid Transit,Green Line,Rail,4449.80127,5516.011185,0,22Aug,B,Green Line B
2022-08-22,CR-Foxboro,Limited Service,NULL,Commuter Rail,0,0,0,22Aug,,Foxboro Event Service
2022-08-23,456,Limited Service,Other Bus,Bus,41,55,0,22Aug,456,"Salem Depot - Central Square, Lynn"
2022-08-23,CR-Worcester,Commuter Rail,NULL,Commuter Rail,22,25,0,22Aug,,Framingham/Worcester Line
2022-08-22,CR-Foxboro,Limited Service,NULL,Commuter Rail,4,8,0,22Aug,,Foxboro Event Service
2022-08-23,456,Limited Service,Other Bus,Bus,1,4,0,22Aug,456,"Salem Depot - Central Square, Lynn"
2022-08-23,CR-Worcester,Commuter Rail,NULL,Commuter Rail,16,17,0,22Aug,,Framingham/Worcester Line
2022-08-22,CR-Fitchburg,Commuter Rail,NULL,Commuter Rail,9,9,0,22Aug,,Fitchburg Line
2022-08-22,CR-Fitchburg,Commuter Rail,NULL,Commuter Rail,22,25,0,22Aug,,Fitchburg Line
2022-08-22,CR-Fairmount,Commuter Rail,NULL,Commuter Rail,10,12,0,22Aug,,Fairmount Line
2022-08-22,CR-Fairmount,Commuter Rail,NULL,Commuter Rail,32,35,0,22Aug,,Fairmount Line
2022-08-22,Blue,Rapid Transit,Blue Line,Rail,39940.76156,42999.40532,0,22Aug,,Blue Line
2022-08-22,Blue,Rapid Transit,Blue Line,Rail,28257.80414,28756.50099,0,22Aug,,Blue Line
2022-08-22,99,Local Bus,Other Bus,Bus,143,185,0,22Aug,99,Woodland Road - Wellington Station
2022-08-22,99,Local Bus,Other Bus,Bus,48,69,0,22Aug,99,Woodland Road - Wellington Station
2022-08-22,97,Local Bus,Other Bus,Bus,72,89,0,22Aug,97,Malden Center Station - Wellington Station
2022-08-22,97,Local Bus,Other Bus,Bus,62,70,0,22Aug,97,Malden Center Station - Wellington Station
2022-08-22,96,Local Bus,Other Bus,Bus,284,357,0,22Aug,96,Medford Square - Harvard Station
2022-08-22,96,Local Bus,Other Bus,Bus,115,143,0,22Aug,96,Medford Square - Harvard Station
2022-08-22,95,Local Bus,Other Bus,Bus,224,268,0,22Aug,95,West Medford or Arlington Center - Sullivan Square Station
2022-08-22,95,Local Bus,Other Bus,Bus,111,138,0,22Aug,95,West Medford or Arlington Center - Sullivan Square Station
2022-08-22,94,Local Bus,Other Bus,Bus,88,109,0,22Aug,94,Medford Square - Davis Station
2022-08-22,94,Local Bus,Other Bus,Bus,206,256,0,22Aug,94,Medford Square - Davis Station
2022-08-22,93,Local Bus,Other Bus,Bus,178,239,0,22Aug,93,Sullivan Square Station - Downtown via Bunker Hill Street
2022-08-22,93,Local Bus,Other Bus,Bus,79,116,0,22Aug,93,Sullivan Square Station - Downtown via Bunker Hill Street
2022-08-23,455,Local Bus,Other Bus,Bus,333,492,0,22Aug,455,Salem Depot - Wonderland Station
2022-08-23,455,Local Bus,Other Bus,Bus,92,178,0,22Aug,455,Salem Depot - Wonderland Station
2022-08-23,451,Limited Service,Other Bus,Bus,29,35,0,22Aug,451,North Beverly Station - Salem Depot
2022-08-23,451,Limited Service,Other Bus,Bus,23,33,0,22Aug,451,North Beverly Station - Salem Depot
2022-08-23,450,Express Bus,Other Bus,Bus,72,159,0,22Aug,450,Salem Depot - Wonderland or Haymarket Station
2022-08-23,450,Express Bus,Other Bus,Bus,184,380,0,22Aug,450,Salem Depot - Wonderland or Haymarket Station
2022-08-23,45,Local Bus,Other Bus,Bus,174,221,0,22Aug,45,Franklin Park - Ruggles Station
2022-08-23,45,Local Bus,Other Bus,Bus,406,554,0,22Aug,45,Franklin Park - Ruggles Station
2022-08-23,442,Local Bus,Other Bus,Bus,248,339,0,22Aug,442,Marblehead - Wonderland Station via Humphrey Street
2022-08-23,442,Local Bus,Other Bus,Bus,77,120,0,22Aug,442,Marblehead - Wonderland Station via Humphrey Street
2022-08-23,441,Local Bus,Other Bus,Bus,53,66,0,22Aug,441,Marblehead - Wonderland Station via Paradise Road
2022-08-23,441,Local Bus,Other Bus,Bus,104,128,0,22Aug,441,Marblehead - Wonderland Station via Paradise Road
2022-08-23,44,Local Bus,Other Bus,Bus,418,592,0,22Aug,44,Jackson Square Station - Ruggles Station
2022-08-23,44,Local Bus,Other Bus,Bus,187,250,0,22Aug,44,Jackson Square Station - Ruggles Station
2022-08-23,439,Limited Service,Other Bus,Bus,12,19,0,22Aug,439,Nahant - Wonderland Station
2022-08-23,439,Limited Service,Other Bus,Bus,14,21,0,22Aug,439,Nahant - Wonderland Station
2022-08-23,436,Local Bus,Other Bus,Bus,82,121,0,22Aug,436,"Liberty Tree Mall - Central Square, Lynn via Goodwin Circle"
2022-08-23,436,Local Bus,Other Bus,Bus,45,78,0,22Aug,436,"Liberty Tree Mall - Central Square, Lynn via Goodwin Circle"
2022-08-23,435,Local Bus,Other Bus,Bus,27,68,0,22Aug,435,"Liberty Tree Mall - Central Square, Lynn via Peabody Square"
2022-08-23,435,Local Bus,Other Bus,Bus,121,202,0,22Aug,435,"Liberty Tree Mall - Central Square, Lynn via Peabody Square"
2022-08-23,430,Local Bus,Other Bus,Bus,95,167,0,22Aug,430,Saugus Center - Malden Center Station
2022-08-23,430,Local Bus,Other Bus,Bus,59,104,0,22Aug,430,Saugus Center - Malden Center Station
2022-08-23,43,Local Bus,Other Bus,Bus,36,65,0,22Aug,43,Ruggles  Station - Park Street Station
2022-08-23,43,Local Bus,Other Bus,Bus,171,231,0,22Aug,43,Ruggles  Station - Park Street Station
2022-08-23,429,Local Bus,Other Bus,Bus,124,177,0,22Aug,429,"Northgate Shopping Center - Central Square, Lynn"
2022-08-23,429,Local Bus,Other Bus,Bus,49,72,0,22Aug,429,"Northgate Shopping Center - Central Square, Lynn"
2022-08-23,428,Express Bus,Other Bus,Bus,12,22,0,22Aug,428,Oaklandvale - Haymarket Station
2022-08-23,428,Express Bus,Other Bus,Bus,11,16,0,22Aug,428,Oaklandvale - Haymarket Station
2022-08-23,426,Express Bus,Other Bus,Bus,114,233,0,22Aug,426,"Central Square, Lynn - Haymarket or Wonderland Station"
2022-08-23,426,Express Bus,Other Bus,Bus,50,119,0,22Aug,426,"Central Square, Lynn - Haymarket or Wonderland Station"
2022-08-23,424,Express Bus,Other Bus,Bus,13,37,0,22Aug,424,Eastern Avenue & Essex Street - Wonderland Station
2022-08-23,424,Express Bus,Other Bus,Bus,12,22,0,22Aug,424,Eastern Avenue & Essex Street - Wonderland Station
2022-08-23,42,Local Bus,Other Bus,Bus,232,300,0,22Aug,42,Forest Hills Station - Nubian Station
2022-08-23,42,Local Bus,Other Bus,Bus,62,88,0,22Aug,42,Forest Hills Station - Nubian Station
2022-08-23,411,Local Bus,Other Bus,Bus,111,165,0,22Aug,411,Kennedy Drive or Jack Satter House - Malden Center Station
2022-08-23,411,Local Bus,Other Bus,Bus,39,73,0,22Aug,411,Kennedy Drive or Jack Satter House - Malden Center Station
2022-08-23,41,Local Bus,Other Bus,Bus,238,387,0,22Aug,41,Centre Street & Eliot Street - JFK/UMass Station
2022-08-23,CR-Shuttle003,Rail Replacement Bus,Other Bus,Bus,11,11,0,22Aug,NA,NA
2022-08-23,CR-Shuttle003,Rail Replacement Bus,Other Bus,Bus,32,32,0,22Aug,NA,NA
2022-08-23,CR-Shuttle002,Rail Replacement Bus,Other Bus,Bus,16,17,0,22Aug,NA,NA
2022-08-23,CR-Shuttle002,Rail Replacement Bus,Other Bus,Bus,22,25,0,22Aug,NA,NA
2022-08-23,CR-Shuttle001,Rail Replacement Bus,Other Bus,Bus,22,25,0,22Aug,NA,NA
2022-08-23,CR-Shuttle001,Rail Replacement Bus,Other Bus,Bus,16,17,0,22Aug,NA,NA
2022-08-23,CR-Providence,Commuter Rail,NULL,Commuter Rail,7,9,0,22Aug,,Providence/Stoughton Line
2022-08-23,CR-Providence,Commuter Rail,NULL,Commuter Rail,23,28,0,22Aug,,Providence/Stoughton Line
2022-08-23,CR-Providence,Commuter Rail,NULL,Commuter Rail,12,12,0,22Aug,,Providence/Stoughton Line
2022-08-23,CR-Providence,Commuter Rail,NULL,Commuter Rail,19,23,0,22Aug,,Providence/Stoughton Line
2022-08-23,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,6,7,0,22Aug,,Newburyport/Rockport Line
2022-08-23,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,5,9,0,22Aug,,Newburyport/Rockport Line
2022-08-23,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,20,22,0,22Aug,,Newburyport/Rockport Line
2022-08-23,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,17,19,0,22Aug,,Newburyport/Rockport Line
2022-08-23,CR-Needham,Commuter Rail,NULL,Commuter Rail,21,23,0,22Aug,,Needham Line
2022-08-23,CR-Needham,Commuter Rail,NULL,Commuter Rail,7,9,0,22Aug,,Needham Line
2022-08-23,CR-Middleborough,Commuter Rail,NULL,Commuter Rail,8,8,0,22Aug,,Middleborough/Lakeville Line
2022-08-23,CR-Middleborough,Commuter Rail,NULL,Commuter Rail,21,22,0,22Aug,,Middleborough/Lakeville Line
2022-08-23,CR-Lowell,Commuter Rail,NULL,Commuter Rail,32,32,0,22Aug,,Lowell Line
2022-08-23,CR-Lowell,Commuter Rail,NULL,Commuter Rail,11,11,0,22Aug,,Lowell Line
2022-08-23,CR-Kingston,Commuter Rail,NULL,Commuter Rail,6,8,0,22Aug,,Kingston Line
2022-08-23,CR-Kingston,Commuter Rail,NULL,Commuter Rail,18,18,0,22Aug,,Kingston Line
2022-08-23,CR-Haverhill,Commuter Rail,NULL,Commuter Rail,12,13,0,22Aug,,Haverhill Line
2022-08-23,CR-Haverhill,Commuter Rail,NULL,Commuter Rail,27,32,0,22Aug,,Haverhill Line
2022-08-23,CR-Greenbush,Commuter Rail,NULL,Commuter Rail,19,19,0,22Aug,,Greenbush Line
2022-08-23,CR-Greenbush,Commuter Rail,NULL,Commuter Rail,6,7,0,22Aug,,Greenbush Line
2022-08-23,CR-Franklin,Commuter Rail,NULL,Commuter Rail,16,18,0,22Aug,,Franklin Line
2022-08-23,CR-Franklin,Commuter Rail,NULL,Commuter Rail,10,12,0,22Aug,,Franklin Line
2022-08-23,CR-Foxboro,Limited Service,NULL,Commuter Rail,7,8,0,22Aug,,Foxboro Event Service
2022-08-23,CR-Foxboro,Limited Service,NULL,Commuter Rail,0,0,0,22Aug,,Foxboro Event Service
2022-08-23,CR-Fitchburg,Commuter Rail,NULL,Commuter Rail,23,25,0,22Aug,,Fitchburg Line
2022-08-23,CR-Fitchburg,Commuter Rail,NULL,Commuter Rail,7,9,0,22Aug,,Fitchburg Line
2022-08-23,CR-Fairmount,Commuter Rail,NULL,Commuter Rail,9,12,0,22Aug,,Fairmount Line
2022-08-23,CR-Fairmount,Commuter Rail,NULL,Commuter Rail,34,35,0,22Aug,,Fairmount Line
2022-08-23,Blue,Rapid Transit,Blue Line,Rail,39529.43777,42787.31982,0,22Aug,,Blue Line
2022-08-23,Blue,Rapid Transit,Blue Line,Rail,27767.842670000002,28910.83187,0,22Aug,,Blue Line
2022-08-23,99,Local Bus,Other Bus,Bus,47,70,0,22Aug,99,Woodland Road - Wellington Station
2022-08-23,99,Local Bus,Other Bus,Bus,146,181,0,22Aug,99,Woodland Road - Wellington Station
2022-08-23,97,Local Bus,Other Bus,Bus,67,90,0,22Aug,97,Malden Center Station - Wellington Station
2022-08-22,71,Key Bus Route (Frequent Service),Key Bus,Bus,537,680,0,22Aug,71,Watertown Square - Harvard Station
2022-08-22,71,Key Bus Route (Frequent Service),Key Bus,Bus,241,311,0,22Aug,71,Watertown Square - Harvard Station
2022-08-22,708,Local Bus,Other Bus,Bus,152,194,0,22Aug,CT3,Beth Israel Deaconess Hospital - Andrew Station
2022-08-22,708,Local Bus,Other Bus,Bus,172,230,0,22Aug,CT3,Beth Israel Deaconess Hospital - Andrew Station
2022-08-22,70,Local Bus,Other Bus,Bus,589,856,0,22Aug,70,Market Place Drive or Waltham Center - University Park
2022-08-22,70,Local Bus,Other Bus,Bus,207,329,0,22Aug,70,Market Place Drive or Waltham Center - University Park
2022-08-22,7,Local Bus,Other Bus,Bus,289,360,0,22Aug,7,City Point - Otis Street & Summer Street
2022-08-22,7,Local Bus,Other Bus,Bus,258,303,0,22Aug,7,City Point - Otis Street & Summer Street
2022-08-22,69,Local Bus,Other Bus,Bus,86,128,0,22Aug,69,Harvard Square - Lechmere Station
2022-08-22,69,Local Bus,Other Bus,Bus,229,284,0,22Aug,69,Harvard Square - Lechmere Station
2022-08-22,68,Local Bus,Other Bus,Bus,59,66,0,22Aug,68,Harvard Square - Kendall/MIT Station
2022-08-22,68,Local Bus,Other Bus,Bus,31,34,0,22Aug,68,Harvard Square - Kendall/MIT Station
2022-08-22,67,Local Bus,Other Bus,Bus,88,118,0,22Aug,67,Turkey Hill - Alewife Station
2022-08-22,67,Local Bus,Other Bus,Bus,45,70,0,22Aug,67,Turkey Hill - Alewife Station
2022-08-22,66,Key Bus Route (Frequent Service),Key Bus,Bus,1159,1463,0,22Aug,66,Harvard Square - Nubian Station
2022-08-22,66,Key Bus Route (Frequent Service),Key Bus,Bus,370,500,0,22Aug,66,Harvard Square - Nubian Station
2022-08-22,65,Local Bus,Other Bus,Bus,163,243,0,22Aug,65,Brighton Center - Kenmore Station
2022-08-22,65,Local Bus,Other Bus,Bus,200,303,0,22Aug,65,Brighton Center - Kenmore Station
2022-08-22,64,Local Bus,Other Bus,Bus,67,94,0,22Aug,64,Oak Square - University Park or Kendall/MIT Station
2022-08-22,64,Local Bus,Other Bus,Bus,107,180,0,22Aug,64,Oak Square - University Park or Kendall/MIT Station
2022-08-22,62,Local Bus,Other Bus,Bus,195,285,0,22Aug,62,Bedford VA Hospital - Alewife Station
2022-08-22,62,Local Bus,Other Bus,Bus,84,112,0,22Aug,62,Bedford VA Hospital - Alewife Station
2022-08-22,60,Local Bus,Other Bus,Bus,233,393,0,22Aug,60,Chestnut Hill - Kenmore Station
2022-08-22,60,Local Bus,Other Bus,Bus,119,158,0,22Aug,60,Chestnut Hill - Kenmore Station
2022-08-22,59,Local Bus,Other Bus,Bus,111,183,0,22Aug,59,Needham Junction - Watertown Square
2022-08-22,59,Local Bus,Other Bus,Bus,61,101,0,22Aug,59,Needham Junction - Watertown Square
2022-08-22,57,Key Bus Route (Frequent Service),Key Bus,Bus,410,555,0,22Aug,57,Watertown Yard - Kenmore Station
2022-08-22,57,Key Bus Route (Frequent Service),Key Bus,Bus,946,1159,0,22Aug,57,Watertown Yard - Kenmore Station
2022-08-22,558,Express Bus,Other Bus,Bus,15,21,0,22Aug,558,Riverside Station - Newton Corner
2022-08-22,558,Express Bus,Other Bus,Bus,14,20,0,22Aug,558,Riverside Station - Newton Corner
2022-08-22,556,Express Bus,Other Bus,Bus,11,21,0,22Aug,556,Waltham Highlands - Newton Corner
2022-08-22,556,Express Bus,Other Bus,Bus,20,27,0,22Aug,556,Waltham Highlands - Newton Corner
2022-08-22,554,Express Bus,Other Bus,Bus,18,23,0,22Aug,554,Waverley Square - Newton Corner
2022-08-22,554,Express Bus,Other Bus,Bus,18,22,0,22Aug,554,Waverley Square - Newton Corner
2022-08-22,553,Express Bus,Other Bus,Bus,25,35,0,22Aug,553,Roberts - Newton Corner
2022-08-22,553,Express Bus,Other Bus,Bus,65,99,0,22Aug,553,Roberts - Newton Corner
